unit_id,action,country,notes,subject,latitude,longitude,date_time,name
feccdd0a-b6fd-4ce0-938d-8299a23bbe86,deactivated,ken,Suspended data for storage until next deployment,,-1.289152,36.815433,2025-08-27T10:26:00Z,CMarneweck
