time,event_type,event_category,state,location.latitude,location.longitude,reported_by.content_type,reported_by.id,reported_by.name,reported_by.subject_type,reported_by.subject_subtype,event_details.herd_size,event_details.herd_notes,event_details.river_system,event_details.image_prefix,giraffe_age,giraffe_sex,giraffe_left,giraffe_right,giraffe_notes,giraffe_id
12-06-23 12:58,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.19319086,12.78595334,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,Dam & Calf,khumib,,ad,f,,,KHBF016 | Photo number: 7774,KHBF016
12-06-23 12:58,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.19319086,12.78595334,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,Dam & Calf,khumib,,ca,f,,,DamisLinda | Photo number: 7775,KHBF058
13-06-23 11:31,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.09089891,12.72090467,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,2 male Giraffe,khumib,,ad,m,7777,,Sanitatas | Photo number: 7776,KHBM056
13-06-23 11:31,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.09089891,12.72090467,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,2 male Giraffe,khumib,,ad,m,,,Sanitatas | Photo number: 7778,KHBM066
13-06-23 12:51,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.17241872,12.71824696,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,khumib,,ad,f,7780,7780,KHBF047 | Photo number: 7779,KHBF047
14-06-23 17:39,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.11349183,12.26711128,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,4 Giraffe,khumib,,ad,m,7786,7788,KHBM042-Fergie | Photo number: 7785,KHBM042
14-06-23 17:39,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.11349183,12.26711128,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,4 Giraffe,khumib,,ad,f,,,KHBF022 | Photo number: 7789,KHBF022
14-06-23 17:39,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.11349183,12.26711128,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,4 Giraffe,khumib,,ad,f,,,Pregant-KHBF028 | Photo number: 7794,KHBF028
14-06-23 17:39,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.11349183,12.26711128,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,4 Giraffe,khumib,,ad,m,7796,7797,KHBM053 | Photo number: 7795,KHBM053
16-06-23 11:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.26046182,12.63967628,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,lone male,khumib,,ad,m,,,Photo number: 7798,KHBM5
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ca,m,,,Photo number: 1805,KHBM090
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ad,f,,,Photo number: 7804,KHBF044
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ad,f,,,Photo number: 7803,KHBF004
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ad,m,,,Photo number: 7802,KHBM088
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,sa,f,,,Photo number: 7801,KHBF060
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ca,,,,KHBM090 | Photo number: 7805,KHBM090
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ad,m,,,KHBM006 | Photo number: 7799,KHBM006
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ca,m,7810,,POSSNcalf | Photo number: 7806,KHBU037
16-06-23 12:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.46393926,12.7454253,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,3 Juveniles and 5 adults,hoarusib,,ad,f,,,KHBF012 | Photo number: 7808,KHBF012
16-06-23 13:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.56704145,12.71647131,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,ad,f,7812,,KHBF025 | Photo number: 7811,KHBF025
16-06-23 13:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.56704145,12.71647131,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,ca,m,7823,7824,Photo number: 7818,KHBU038
16-06-23 13:29,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.56704145,12.71647131,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,ad,f,,,KHBF003-Possdamtocalf | Photo number: 7816,KHBF003
16-06-23 14:04,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.59692861,12.70356775,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,f,,,KHBF035-AAG(7832-7839) | Photo number: 7831,KHBF035
16-06-23 14:04,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.59692861,12.70356775,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,7828,,KHBM068 | Photo number: 7827,KHBM068
16-06-23 14:04,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.59692861,12.70356775,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,f,,,Photo number: 7836,KHBF036
16-06-23 14:04,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.59692861,12.70356775,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,KHBM008 | Photo number: 7840,KHBM008
16-06-23 14:42,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62602331,12.67830663,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,lone Female,hoarusib,,ad,f,,,KHBF010 | Photo number: 7841,KHBF010
16-06-23 14:53,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.65465065,12.65791972,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,hoarusib,,ad,m,,,KHBM010-Douglas | Photo number: 7842,KHBM010
16-06-23 15:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.69755554,12.61548695,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,f,,,KHBF059 | Photo number: 7743,KHBF059
16-06-23 15:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.69755554,12.61548695,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,m,,,KHBM082 | Photo number: 7845,KHBM082
16-06-23 15:52,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.77035418,12.56226929,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,hoarusib,,ad,m,,,KHBM032-GIlly | Photo number: 7847,KHBM032
16-06-23 17:11,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.75997656,12.93740615,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,f,7849,,Dam | Photo number: 7848,HSBU053
16-06-23 17:11,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.75997656,12.93740615,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,,,HSBF031 | Photo number: 7850,HSBF031
17-06-23 10:18,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72758171,12.93766603,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,Dam&calf,hoarusib,,ad,f,7858,,HSBF005 | Photo number: 7855,HSBF005
17-06-23 10:18,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72758171,12.93766603,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,Dam&calf,hoarusib,,ca,f,7856,,DamisElizabeth | Photo number: 7854,HSBF126
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,ad,m,,,HSBM042-Koa | Photo number: 7862,HSBM042
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,ca,m,,,HSBM178 | Photo number: 7863,HSBM178
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,ad,f,,,HSBF071-Diamond | Photo number: 7864,HSBF071
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,ad,f,,,HSBF043-Grace | Photo number: 7865,HSBF043
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,sa,f,,,HSBF112-Savannah | Photo number: 7868,HSBF112
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,ad,m,,,HSBM078-Nugs | Photo number: 7870,HSBM078
17-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66309478,12.90894041,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,7,,hoarusib,,sa,m,7873,7875,HSBM153 | Photo number: 7872,HSBM153
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,ad,f,,,HSBF045-Phyllis(ossi&tailunit7881-7882) | Photo number: 7876,HSBF045
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,sa,m,,,7897(HSBM172) | Photo number: 7877,HSBM173
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,sa,m,7890,7892,HSBM176-AlexisJnr | Photo number: 7879,HSBM176
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,ad,f,7893,,HSBF021-Maddie | Photo number: 7880,HSBF021
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,sa,m,7889,,7891R(HSBM164) | Photo number: 7888,HSBM164
17-06-23 12:14,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62205224,12.87490532,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,6,,hoarusib,,ad,m,7898,,HSBM141 | Photo number: 7895,HSBM141
17-06-23 13:33,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.57742463,12.84087082,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,7906,,HSBF041 | Photo number: 7899,HSBF041
17-06-23 13:33,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.57742463,12.84087082,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,,,Photo number: 7902,HSBF108
17-06-23 14:58,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.5203564,12.84842687,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,hoarusib,,ad,m,,,Photo number: 7913,HSBM068
17-06-23 15:03,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.52836455,12.84927978,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,HSBM48 | Photo number: 7914,HSBM148
17-06-23 15:03,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.52836455,12.84927978,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ca,m,7917,,HSBM177 | Photo number: 7915,HSBM177
17-06-23 15:03,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.52836455,12.84927978,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,7920,,HSBM163 | Photo number: 7916,HSBM163
17-06-23 15:03,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.52836455,12.84927978,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,Photo number: 7918,HSBM094
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ca,m,,,HSBM178 | Photo number: 7921,HSBM 178
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ca,m,7923,7934,HSBM184 | Photo number: 7924,HSBM184
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,sa,m,,,HSBM168 | Photo number: 7925,HSBM168
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ad,f,,,HSBF098-Bella | Photo number: 7926,HSBF098
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ad,m,,,HSBM069 | Photo number: 7928,HSBM069
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ad,f,,,HSBF027-AAG(7935-7939) | Photo number: 7929,HSBF027
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ad,f,,,HSBF099 | Photo number: 7931,HSBF099
17-06-23 15:22,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.53043051,12.84498095,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,8,,hoarusib,,ca,m,,,HSBM180 | Photo number: 7933,HSBM180
17-06-23 16:11,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.55385656,12.8589386,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,hoarusib,,ad,m,,,HSBM035 | Photo number: 7940,HSBM035
17-06-23 16:30,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.56609466,12.84973149,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,sa,m,,,Photo number: 7942,HSBM166
17-06-23 16:30,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.56609466,12.84973149,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,sa,m,,,Photo number: 7941,HSBM165
17-06-23 16:55,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.60705338,12.86092986,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,sa,f,,,Photo number: 7943,HSBF094
17-06-23 16:55,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.60705338,12.86092986,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,sa,f,,,Photo number: 7944,HSBF106
17-06-23 16:55,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.60705338,12.86092986,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,Photo number: 7945,HSBM121
17-06-23 16:55,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.60705338,12.86092986,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,f,,,Photo number: 7946,HSBF004
17-06-23 17:04,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.61036418,12.86681925,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,1,,hoarusib,,ad,f,,,HSBF067 | Photo number: 7948,HSBF067
17-06-23 17:20,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62776923,12.87850996,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,ad,f,,,Photo number: 7948,HSBF067
17-06-23 17:20,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62776923,12.87850996,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,ad,f,,,Photo number: 7943,HSBF094
17-06-23 17:20,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62776923,12.87850996,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,3,,hoarusib,,sa,m,,,Photo number: 7952,HSBM173
17-06-23 17:25,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.63808602,12.88652726,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,sa,m,,,Photo number: 7955,HSBM176
17-06-23 17:25,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.63808602,12.88652726,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,sa,m,,,Photo number: 7954,HSBM164
17-06-23 17:25,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.63808602,12.88652726,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,Photo number: 7956,HSBM079
17-06-23 17:25,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.63808602,12.88652726,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,,,Photo number: 7958,HSBM141
17-06-23 17:53,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.70372711,12.93291594,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,7962,,HSBF026-AAG(7962-7979) | Photo number: 7960,HSBF026
17-06-23 17:53,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.70372711,12.93291594,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,,m,,,HSBM075 | Photo number: 7961,HSBM075
17-06-23 18:10,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.71227656,12.93297421,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,f,7982,,Photo number: 7980,HSBF125
17-06-23 18:10,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.71227656,12.93297421,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,sa,f,,,Photo number: 7981,HSBF120
18-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.7577447,12.94158471,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,m,7987,7988,DamisTrixie | Photo number: 7986,HSBU053
18-06-23 11:07,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.7577447,12.94158471,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,,,HSBF031 | Photo number: 7989,HSBF031
18-06-23 11:43,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.75149603,12.93585594,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ad,f,7995,,HSBF005-Elizabeth | Photo number: 7990,HSBF005
18-06-23 11:43,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.75149603,12.93585594,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,2,,hoarusib,,ca,f,7993,7994,Photo number: 7992,HSBF126
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,m,,,Photo number: 7996,HSBM070
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 7997,HSBF037
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 7998,HSBF003
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,sa,m,,,Photo number: 7999,HNBM123
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,sa,m,,,Photo number: 8000,HSBM171
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 8002,HSBF102
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 8003,HSBF113
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 8004,HSBF103
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,sa,f,,,Photo number: 8005,HSBF124
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,m,,,Photo number: 8006,HSBM109
18-06-23 12:12,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.78292822,12.9621185,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,11,,hoarusib,,ad,f,,,Photo number: 8007,HSBF010
18-06-23 12:36,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79091592,12.98135203,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,f,8013,8014,8017 | Photo number: 8012,HSBF020
18-06-23 12:36,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79091592,12.98135203,observations.subject,7bf4de82-f0af-43f3-bd39-e63e10270e8f,Audi Shaanika,person,ranger,4,,hoarusib,,ad,m,8016,,Photo number: 8015,HNBM026
